level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	47	1	1	1	304	1601	89	16	95.000000	 
2	1	48	0	0	0	425	1789	20	11	-1	
3	1	48	1	0	0	425	1789	20	11	-1	
4	1	48	1	1	0	425	1789	20	11	-1	
5	1	48	1	1	1	425	1789	20	11	95.000000	 
2	1	49	0	0	0	12	1877	440	5	-1	
3	1	49	1	0	0	12	1877	440	5	-1	
4	1	49	1	1	0	12	1877	440	5	-1	
5	1	49	1	1	1	12	1877	440	5	95.000000	 
2	1	50	0	0	0	51	1877	4	139	-1	
3	1	50	1	0	0	51	1877	4	139	-1	
4	1	50	1	1	0	51	1877	4	139	-1	
5	1	50	1	1	1	51	1877	4	139	95.000000	 
2	1	51	0	0	0	31	2062	85	20	-1	
3	1	51	1	0	0	31	2062	85	20	-1	
4	1	51	1	1	0	31	2062	85	20	-1	
5	1	51	1	1	1	31	2062	37	16	93.585464	देवेन्द्र
5	1	51	1	1	2	73	2062	43	20	66.371483	भट्टराई
2	1	52	0	0	0	103	2106	19	15	-1	
3	1	52	1	0	0	103	2106	19	15	-1	
4	1	52	1	1	0	103	2106	19	15	-1	
5	1	52	1	1	1	103	2106	19	15	95.000000	 
2	1	53	0	0	0	12	2104	217	114	-1	
3	1	53	1	0	0	12	2104	217	114	-1	
4	1	53	1	1	0	12	2104	206	22	-1	
5	1	53	1	1	1	12	2104	60	18	86.052849	काठमाडौं-
5	1	53	1	1	2	81	2109	65	14	96.959496	इन्डोनेसिया
5	1	53	1	1	3	155	2104	16	22	95.916557	हुँदै
5	1	53	1	1	4	179	2106	39	16	87.701797	ब्राजिल
4	1	53	1	2	0	12	2127	191	18	-1	
5	1	53	1	2	1	12	2127	36	17	96.867241	लैजाने
5	1	53	1	2	2	56	2129	58	16	96.437752	प्रलोभनमा
5	1	53	1	2	3	122	2129	27	15	95.795403	पारेर
5	1	53	1	2	4	157	2133	19	11	96.795135	गत
5	1	53	1	2	5	185	2128	18	16	96.795135	वर्ष
4	1	53	1	3	0	12	2152	189	20	-1	
5	1	53	1	3	1	12	2156	51	16	95.511040	फागुनमा
5	1	53	1	3	2	72	2152	19	16	96.757416	देश
5	1	53	1	3	3	99	2156	41	13	96.815773	छाडेका
5	1	53	1	3	4	150	2163	5	6	96.933250	६
5	1	53	1	3	5	163	2152	38	15	96.323692	नेपाली
4	1	53	1	4	0	12	2174	186	21	-1	
5	1	53	1	4	1	12	2179	33	16	91.972725	युवामध्ये
5	1	53	1	4	2	68	2174	56	17	94.861450	दुर्घटनामा
5	1	53	1	4	3	132	2175	23	15	96.885811	परेर
5	1	53	1	4	4	163	2175	35	18	96.426399	एकको
4	1	53	1	5	0	12	2198	217	20	-1	
5	1	53	1	5	1	12	2198	29	15	84.612389	बाली
5	1	53	1	5	2	49	2202	42	12	96.873711	प्रान्तमा
5	1	53	1	5	3	100	2202	25	16	96.640236	मृत्यु
5	1	53	1	5	4	134	2202	33	14	96.518982	भएको
5	1	53	1	5	5	173	2193	8	30	92.859276	छ
5	1	53	1	5	6	195	2203	1	10	88.996185	।
5	1	53	1	5	7	205	2202	24	11	96.755066	पाँच
2	1	54	0	0	0	123	2152	27	15	-1	
3	1	54	1	0	0	123	2152	27	15	-1	
4	1	54	1	1	0	123	2152	27	15	-1	
5	1	54	1	1	1	123	2152	27	15	95.000000	 
2	1	55	0	0	0	47	2175	13	15	-1	
3	1	55	1	0	0	47	2175	13	15	-1	
4	1	55	1	1	0	47	2175	13	15	-1	
5	1	55	1	1	1	47	2175	13	15	95.000000	 
2	1	56	0	0	0	12	2225	185	38	-1	
3	1	56	1	0	0	12	2225	185	38	-1	
4	1	56	1	1	0	12	2225	185	38	-1	
5	1	56	1	1	1	12	2225	185	38	95.000000	 
2	1	57	0	0	0	12	2265	218	159	-1	
3	1	57	1	0	0	12	2265	218	159	-1	
4	1	57	1	1	0	30	2265	188	21	-1	
5	1	57	1	1	1	30	2266	51	15	96.522224	पोखराका
5	1	57	1	1	2	89	2270	34	14	96.728378	एजेन्ट
5	1	57	1	1	3	131	2270	29	16	96.394714	विष्णु
5	1	57	1	1	4	168	2265	50	18	96.205193	गुरुङलाई
4	1	57	1	2	0	12	2287	177	20	-1	
5	1	57	1	2	1	12	2289	33	16	96.492943	जनही
5	1	57	1	2	2	54	2293	9	10	96.801674	४
5	1	57	1	2	3	72	2293	26	12	96.573425	लाख
5	1	57	1	2	4	106	2287	31	17	96.544601	रुपैयाँ
5	1	57	1	2	5	145	2293	44	14	96.877007	बुझाएर
4	1	57	1	3	0	12	2310	193	18	-1	
5	1	57	1	3	1	12	2310	54	18	95.923058	काठमाडौं
5	1	57	1	3	2	74	2312	87	16	91.154221	विमानस्थलबाट
5	1	57	1	3	3	169	2312	36	16	96.857735	उडेका
4	1	57	1	4	0	13	2335	217	20	-1	
5	1	57	1	4	1	13	2335	63	16	92.758011	थानकोटका
5	1	57	1	4	2	84	2339	32	11	84.528549	नकल
5	1	57	1	4	3	124	2339	34	16	96.442459	सुनार,
5	1	57	1	4	4	167	2335	63	16	96.880692	नुवाकोटका
4	1	57	1	5	0	12	2358	161	19	-1	
5	1	57	1	5	1	12	2362	27	15	91.397820	कृष्ण
5	1	57	1	5	2	47	2362	32	11	96.607346	सुनार,
5	1	57	1	5	3	90	2358	48	15	96.607346	बनेपाका
5	1	57	1	5	4	146	2362	27	11	92.301506	कृष्ण
4	1	57	1	6	0	12	2381	215	18	-1	
5	1	57	1	6	1	12	2381	59	18	93.259140	विश्वकर्मा,
5	1	57	1	6	2	80	2381	54	15	91.845200	कलंकीका
5	1	57	1	6	3	142	2385	32	11	92.028694	कजन
5	1	57	1	6	4	182	2381	45	18	95.792763	पोखरेल,
4	1	57	1	7	0	12	2404	190	20	-1	
5	1	57	1	7	1	12	2404	50	16	90.860847	धादिङका
5	1	57	1	7	2	71	2404	31	16	92.749039	प्रवीन
5	1	57	1	7	3	110	2408	31	16	94.343086	सुनार
5	1	57	1	7	4	149	2408	7	8	96.902756	र
5	1	57	1	7	5	164	2404	38	15	96.917953	किशोर
2	1	58	0	0	0	127	2358	15	19	-1	
3	1	58	1	0	0	127	2358	15	19	-1	
4	1	58	1	1	0	127	2358	15	19	-1	
5	1	58	1	1	1	127	2358	15	19	95.000000	 
2	1	59	0	0	0	12	2426	207	103	-1	
3	1	59	1	0	0	12	2426	207	103	-1	
4	1	59	1	1	0	12	2426	207	103	-1	
5	1	59	1	1	1	12	2426	207	103	95.000000	 
2	1	60	0	0	0	14	2536	187	53	-1	
3	1	60	1	0	0	14	2536	187	53	-1	
4	1	60	1	1	0	14	2536	187	25	-1	
5	1	60	1	1	1	14	2538	65	23	96.844414	नभएकाले
5	1	60	1	1	2	88	2543	24	13	96.103378	शव
5	1	60	1	1	3	121	2543	45	13	96.116867	ल्याउन
5	1	60	1	1	4	176	2536	25	20	88.921089	पनि
4	1	60	1	2	0	14	2576	47	13	-1	
5	1	60	1	2	1	14	2576	47	13	96.527275	समस्या
2	1	61	0	0	0	12	2631	218	201	-1	
3	1	61	1	0	0	12	2631	218	201	-1	
4	1	61	1	1	0	12	2631	218	22	-1	
5	1	61	1	1	1	12	2637	35	11	76.963135	भान्जा
5	1	61	1	1	2	56	2637	30	11	92.812477	सुमन
5	1	61	1	1	3	94	2637	47	16	92.773582	सुनारका
5	1	61	1	1	4	150	2637	42	16	96.565140	अनुसार
5	1	61	1	1	5	201	2631	29	18	96.182129	झन्डै
4	1	61	1	2	0	12	2656	175	17	-1	
5	1	61	1	2	1	12	2656	24	15	96.704445	तीन
5	1	61	1	2	2	44	2656	54	15	93.246765	साताअघि
5	1	61	1	2	3	106	2656	81	17	92.586227	इन्डानेसियाको
4	1	61	1	3	0	12	2679	171	18	-1	
5	1	61	1	3	1	12	2679	43	15	73.824272	बालीमा
5	1	61	1	3	2	65	2679	33	18	96.812370	भएको
5	1	61	1	3	3	106	2679	77	17	95.848656	मोटरसाइकल
4	1	61	1	4	0	12	2701	171	18	-1	
5	1	61	1	4	1	12	2701	56	17	93.554703	दुर्घटनामा
5	1	61	1	4	2	76	2702	38	15	96.636055	गम्भीर
5	1	61	1	4	3	122	2702	32	17	96.851929	घाइते
5	1	61	1	4	4	162	2706	21	11	16.257553	नक
4	1	61	1	5	0	12	2725	184	16	-1	
5	1	61	1	5	1	12	2725	44	15	96.690247	स्थानीय
5	1	61	1	5	2	65	2729	65	11	96.009956	अस्पतालमा
5	1	61	1	5	3	138	2729	58	12	96.705055	उपचारका
4	1	61	1	6	0	12	2748	200	20	-1	
5	1	61	1	6	1	12	2749	34	14	94.380791	क्रममै
5	1	61	1	6	2	54	2752	26	16	96.375366	मृत्यु
5	1	61	1	6	3	87	2748	35	18	96.276772	भएको
5	1	61	1	6	4	130	2748	27	15	92.853836	थियो
5	1	61	1	6	5	166	2753	1	10	90.403770	।
5	1	61	1	6	6	176	2748	36	16	95.647461	उनको
4	1	61	1	7	0	13	2769	192	18	-1	
5	1	61	1	7	1	13	2775	20	11	87.790489	शब
5	1	61	1	7	2	42	2769	24	17	59.519062	ah
5	1	61	1	7	3	74	2771	29	15	94.361473	बाली
5	1	61	1	7	4	122	2775	54	11	96.752113	अस्पतालमा
5	1	61	1	7	5	185	2775	10	12	93.074982	छ
5	1	61	1	7	6	204	2776	1	10	73.996811	|
4	1	61	1	8	0	13	2793	196	17	-1	
5	1	61	1	8	1	13	2793	61	15	96.615189	अस्पतालले
5	1	61	1	8	2	82	2796	17	14	62.646191	१८
5	1	61	1	8	3	108	2793	45	15	93.231270	दिनयता
5	1	61	1	8	4	161	2793	48	15	51.255527	नकुलको
4	1	61	1	9	0	13	2814	211	18	-1	
5	1	61	1	9	1	13	2820	20	11	92.567444	शब
5	1	61	1	9	2	41	2816	55	15	82.246887	राखेवापत
5	1	61	1	9	3	105	2814	29	18	94.588921	झन्डै
5	1	61	1	9	4	143	2820	7	10	96.902649	७
5	1	61	1	9	5	158	2820	31	12	96.558258	हजार
5	1	61	1	9	6	197	2820	27	12	96.962769	डलर
2	1	62	0	0	0	176	2702	38	20	-1	
3	1	62	1	0	0	176	2702	38	20	-1	
4	1	62	1	1	0	176	2702	38	20	-1	
5	1	62	1	1	1	176	2702	38	20	95.000000	  
2	1	63	0	0	0	111	2752	10	34	-1	
3	1	63	1	0	0	111	2752	10	34	-1	
4	1	63	1	1	0	111	2752	10	34	-1	
5	1	63	1	1	1	111	2752	10	34	95.000000	  
2	1	64	0	0	0	8	2835	201	49	-1	
3	1	64	1	0	0	8	2835	201	49	-1	
4	1	64	1	1	0	8	2835	201	49	-1	
5	1	64	1	1	1	8	2835	201	49	95.000000	 
2	1	65	0	0	0	12	2885	204	43	-1	
3	1	65	1	0	0	12	2885	204	43	-1	
4	1	65	1	1	0	12	2885	204	18	-1	
5	1	65	1	1	1	12	2885	43	15	80.158691	बालीमा
5	1	65	1	1	2	64	2885	33	18	96.555359	एजेन्ट
5	1	65	1	1	3	105	2885	40	15	93.262573	विष्णुले
5	1	65	1	1	4	153	2885	63	17	35.475239	कृदाइरहेको
4	1	65	1	2	0	12	2907	197	21	-1	
5	1	65	1	2	1	12	2908	77	17	95.586929	मोटरसाइकल
5	1	65	1	2	2	97	2907	55	21	95.667885	दुर्घटनामा
5	1	65	1	2	3	160	2907	21	17	93.993629	पर्दा
5	1	65	1	2	4	189	2909	20	14	96.944435	सँगै
2	1	66	0	0	0	12	2931	152	41	-1	
3	1	66	1	0	0	12	2931	152	41	-1	
4	1	66	1	1	0	12	2931	152	41	-1	
5	1	66	1	1	1	12	2931	152	41	95.000000	 
2	1	67	0	0	0	12	2977	203	63	-1	
3	1	67	1	0	0	12	2977	203	63	-1	
4	1	67	1	1	0	31	2977	184	20	-1	
5	1	67	1	1	1	31	2981	42	11	96.381500	आफन्त
5	1	67	1	1	2	81	2977	41	20	96.558060	मृत्युको
5	1	67	1	1	3	130	2977	57	17	96.814987	घटनापछि
5	1	67	1	1	4	195	2981	20	11	96.089073	शव
4	1	67	1	2	0	12	3000	194	16	-1	
5	1	67	1	2	1	12	3004	40	12	96.372040	ल्याउन
5	1	67	1	2	2	61	3004	6	9	96.607491	र
5	1	67	1	2	3	75	3000	61	15	90.486542	बिचल्लीमा
5	1	67	1	2	4	144	3000	31	15	96.786819	परेका
5	1	67	1	2	5	184	3004	22	11	96.821083	अरू
4	1	67	1	3	0	12	3022	193	18	-1	
5	1	67	1	3	1	12	3027	24	11	96.534737	पाँच
5	1	67	1	3	2	44	3022	48	18	96.948387	जनालाई
5	1	67	1	3	3	101	3027	16	11	96.292465	घर
5	1	67	1	3	4	126	3022	30	16	94.663933	फिर्ता
5	1	67	1	3	5	164	3027	41	12	96.314720	गराउन
2	1	68	0	0	0	156	3004	15	11	-1	
3	1	68	1	0	0	156	3004	15	11	-1	
4	1	68	1	1	0	156	3004	15	11	-1	
5	1	68	1	1	1	156	3004	15	11	95.000000	  
2	1	69	0	0	0	12	1858	440	69	-1	
3	1	69	1	0	0	12	1858	440	69	-1	
4	1	69	1	1	0	12	1858	440	69	-1	
5	1	69	1	1	1	12	1858	146	67	67.044327	ब्राजिल
5	1	69	1	1	2	184	1859	268	68	91.482933	उडेकाहरूको
2	1	70	0	0	0	12	1950	278	66	-1	
3	1	70	1	0	0	12	1950	278	66	-1	
4	1	70	1	1	0	12	1950	278	66	-1	
5	1	70	1	1	1	12	1950	160	66	96.612061	बालीमा
5	1	70	1	1	2	199	1950	91	66	95.654465	बिच
2	1	71	0	0	0	255	2064	76	57	-1	
3	1	71	1	0	0	255	2064	76	57	-1	
4	1	71	1	1	0	255	2064	76	57	-1	
5	1	71	1	1	1	255	2064	76	57	95.000000	    
2	1	72	0	0	0	255	2064	213	172	-1	
3	1	72	1	0	0	255	2064	213	172	-1	
4	1	72	1	1	0	320	2064	142	12	-1	
5	1	72	1	1	1	320	2064	45	11	96.598465	कन्सुलर
5	1	72	1	1	2	374	2064	53	12	96.698563	शाखाबाट
5	1	72	1	1	3	435	2064	27	12	96.784241	पहल
4	1	72	1	2	0	329	2082	114	18	-1	
5	1	72	1	2	1	329	2082	16	18	96.791336	दुई
5	1	72	1	2	2	353	2087	29	11	96.185333	साता
5	1	72	1	2	3	390	2083	23	15	87.204071	बिते
5	1	72	1	2	4	421	2083	22	15	96.657074	पनि
4	1	72	1	3	0	313	2104	140	22	-1	
5	1	72	1	3	1	313	2110	52	16	21.031590	मुल्फिएको
5	1	72	1	3	2	377	2104	3	3	93.190918	छैन
5	1	72	1	3	3	395	2100	6	30	92.483253	।
5	1	72	1	3	4	413	2106	40	16	92.946846	'हामीले
4	1	72	1	4	0	255	2128	165	16	-1	
5	1	72	1	4	1	255	2128	64	16	90.248268	घरफिर्तीका
5	1	72	1	4	2	327	2129	29	15	96.277504	लागि
5	1	72	1	4	3	364	2133	24	11	96.867744	पाँच
5	1	72	1	4	4	396	2133	24	11	96.951340	जना
4	1	72	1	5	0	256	2151	172	18	-1	
5	1	72	1	5	1	256	2151	66	18	96.055191	आफन्तलाई
5	1	72	1	5	2	330	2152	33	16	96.852280	जनही
5	1	72	1	5	3	371	2155	17	14	96.901207	६४
5	1	72	1	5	4	397	2156	31	12	96.527077	हजार
4	1	72	1	6	0	255	2173	213	22	-1	
5	1	72	1	6	1	255	2173	47	17	94.276848	रुपैयाँका
5	1	72	1	6	2	310	2175	26	15	96.613152	दरले
5	1	72	1	6	3	344	2175	32	16	96.973846	टिकट
5	1	72	1	6	4	385	2179	28	16	96.734764	शुल्क
5	1	72	1	6	5	421	2179	47	14	96.359825	पठाएका
4	1	72	1	7	0	255	2196	161	21	-1	
5	1	72	1	7	1	255	2196	30	21	86.530083	थियौं,
5	1	72	1	7	2	294	2202	16	11	96.966026	तर
5	1	72	1	7	3	318	2202	17	11	93.286980	घर
5	1	72	1	7	4	344	2197	26	16	89.765083	फिर्ने
5	1	72	1	7	5	378	2202	38	11	95.776421	क्रममा
4	1	72	1	8	0	256	2221	173	15	-1	
5	1	72	1	8	1	256	2221	70	15	96.225052	अध्यागमनले
5	1	72	1	8	2	334	2221	43	15	96.668243	नक्कली
5	1	72	1	8	3	385	2221	44	15	96.893913	भिसाको
2	1	73	0	0	0	315	2109	78	12	-1	
3	1	73	1	0	0	315	2109	78	12	-1	
4	1	73	1	1	0	315	2109	78	12	-1	
5	1	73	1	1	1	315	2109	78	12	95.000000	  
2	1	74	0	0	0	252	2219	136	62	-1	
3	1	74	1	0	0	252	2219	136	62	-1	
4	1	74	1	1	0	252	2219	28	27	-1	
5	1	74	1	1	1	252	2219	28	27	95.000000	  
4	1	74	1	2	0	369	2243	16	16	-1	
5	1	74	1	2	1	369	2243	16	16	95.000000	 
4	1	74	1	3	0	379	2259	9	22	-1	
5	1	74	1	3	1	379	2259	9	22	95.000000	 
2	1	75	0	0	0	255	2243	183	61	-1	
3	1	75	1	0	0	255	2243	183	61	-1	
4	1	75	1	1	0	256	2243	182	17	-1	
5	1	75	1	1	1	256	2243	80	16	92.181725	अभियोगसहित
5	1	75	1	1	2	345	2247	36	11	96.522423	पक्राउ
5	1	75	1	1	3	390	2243	23	15	96.234108	गरेर
5	1	75	1	1	4	421	2246	17	14	96.234108	१०
4	1	75	1	2	0	255	2266	170	16	-1	
5	1	75	1	2	1	255	2266	45	15	96.359947	दिनदेखि
5	1	75	1	2	2	308	2266	36	15	96.146301	जेलमा
5	1	75	1	2	3	353	2270	38	11	96.775658	राखेको
5	1	75	1	2	4	400	2270	25	12	96.828644	थाहा
4	1	75	1	3	0	314	2289	111	15	-1	
